Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2023,"Dawson Dimon","ATL","A",24,202,0.133663366,0.346534653,0.385714285,0.152941176,0.272277227,0.205882352,0.478159579,0.052941176,3.617439453881484,0.245098039,-0.049103930592536926,12.307460515903962,-12.947301358771789,0.24996431658763696,48.733227329477565,"sa3007331"
2023,"Matt Kroon","PHI","AA",26,344,0.095930232,0.191860465,0.5,0.318791946,0.386627906,0.49328859,0.879916496,0.174496644,6.622659310030032,0.375,0.9499188745394349,59.54478184949165,17.010904357540657,0.3910009705050047,139.9937775735583,"sa3007502"
2024,"Matt Kroon","PHI","AAA",27,115,0.095652173,0.208695652,0.458333333,0.274509803,0.356521739,0.411764705,0.768286444,0.137254902,6.115671042927661,0.342105263,1.3925592629238963,16.1482329714093,0.31444587288234666,0.35012104614921236,101.98591701988717,"sa3007502"
2023,"Nick Dalesandro","ARI","AA",26,194,0.092783505,0.24742268,0.375,0.220930232,0.298969072,0.28488372,0.583852792,0.063953488,8.643531824352955,0.296,1.1259700772352517,15.572071978850973,-10.694125434355126,0.2779911274148017,59.28559712652452,"sa3007503"
2023,"Ruben Cardenas","TBR","AAA",25,550,0.112727272,0.263636363,0.427586206,0.268907563,0.358181818,0.474789915,0.832971733,0.205882352,4.246563245944179,0.337579617,-5.1713181883096695,83.49919762928195,5.8995470078677625,0.3675155170397325,107.60254325969831,"sa3007505"
2024,"Ruben Cardenas","TBR","AAA",26,168,0.059523809,0.226190476,0.263157894,0.289473684,0.357142857,0.546052631,0.903195488,0.256578947,5.011033717663898,0.326923076,-1.4060357762500644,29.450057628768086,6.318959954398272,0.39013759176174323,127.31802892951308,"sa3007505"
2023,"Ramon Mendoza","STL","A+",22,277,0.108303249,0.202166064,0.535714285,0.274678111,0.360294117,0.420600858,0.780894975,0.145922747,3.2833834301577647,0.329545454,-1.5353999231010675,40.76940890339242,6.981851741047965,0.35938932900043097,120.66397315290106,"sa3007513"
2023,"Patrick Dorrian","MIL","AAA",27,407,0.083538083,0.312039312,0.267716535,0.238356164,0.312039312,0.465753424,0.777792736,0.22739726,3.8683507389245144,0.301369863,-1.1711015924811363,51.188006818510125,-6.235734641336364,0.3384461202258267,89.14084230179132,"sa3007629"
2024,"Patrick Dorrian","MIL","AAA",28,85,0.176470588,0.317647058,0.555555555,0.088235294,0.270588235,0.147058823,0.417647058,0.058823529,2.64285714,0.125,-0.14052438642829657,3.044549334898317,-8.658684607491171,0.2301109285915599,26.014598613387207,"sa3007629"
2023,"Max Burt","NYY","AA",26,347,0.086455331,0.273775216,0.315789473,0.241042345,0.319884726,0.407166123,0.727050849,0.166123778,7.378140639660963,0.305418719,1.2946457136422396,42.875618682356766,-0.029193787721703394,0.32945521077092854,99.93195684576861,"sa3007631"
2023,"Scott Schreiber","HOU","AA",27,119,0.084033613,0.277310924,0.303030303,0.283018867,0.352941176,0.424528301,0.777469477,0.141509434,3.764540214485418,0.38028169,0.3525460227392614,17.179583110058747,1.0678434596900568,0.3536201630319868,106.62773532134142,"sa3007637"
2024,"Nick Schnell","TBR","AA",24,151,0.092715231,0.225165562,0.411764705,0.272727272,0.357615894,0.424242424,0.781858318,0.151515152,4.890066131663052,0.336842105,-0.09406690299510956,21.919272990427036,6.289297895035761,0.3668968535416963,140.23869428231052,"sa3007639"
2023,"Nick Schnell","TBR","A+",23,391,0.109974424,0.345268542,0.318518518,0.227138643,0.307692307,0.439528023,0.74722033,0.21238938,6.370377211496654,0.311224489,-0.2993853772059083,50.954380016055595,0.08954610976268257,0.3329806876488221,100.1760471879799,"sa3007639"
2023,"Nicholas Northcut","CIN","AA",24,272,0.051470588,0.375,0.137254901,0.216,0.264705882,0.392,0.656705882,0.176,1.34975369,0.309859154,-0.380231112241745,25.406787792959427,-10.856415351114055,0.2916103158803547,70.06217209224022,"sa3007640"
2024,"Nicholas Northcut","CIN","AA",25,112,0.080357142,0.348214285,0.23076923,0.196078431,0.267857142,0.470588235,0.738445377,0.274509804,2.370129865,0.232142857,-0.3097733110189438,14.294062889837818,2.700968779348925,0.3419794722327164,123.29808378684008,"sa3007640"
2023,"Jeremiah Jackson","NYM","AA",23,151,0.099337748,0.331125827,0.3,0.263565891,0.34437086,0.457364341,0.801735201,0.19379845,3.664122436526525,0.355263157,-0.019253765232861042,22.009130863370945,3.3387369642878046,0.357032116675219,117.8825202206996,"sa3007740"
2024,"Jeremiah Jackson","NYM","AA",24,142,0.077464788,0.274647887,0.282051282,0.161538461,0.232394366,0.3,0.532394366,0.138461539,4.194876574607651,0.186046511,0.14305381197482347,8.991141692747064,-7.968816264520697,0.25018821341890685,53.01393856872232,"sa3007740"
2023,"Jeremiah Jackson","LAA","AA",23,349,0.094555873,0.269340974,0.351063829,0.247588424,0.320916905,0.446945337,0.767862242,0.199356913,5.836654723435418,0.302439024,0.2930347826331854,47.52674114738482,0.997851819143463,0.34271879541156625,102.1445855113885,"sa3007740"
2024,"Grant Lavigne","COL","AAA",24,164,0.121951219,0.292682926,0.416666666,0.26618705,0.371951219,0.496402877,0.868354096,0.230215827,7.11547521651311,0.352941176,-0.29213619511574507,27.750900459652165,3.4368229631235367,0.3813781934540446,114.1351156078787,"sa3007743"
2023,"Grant Lavigne","COL","AA",23,534,0.144194756,0.265917602,0.542253521,0.226966292,0.350187265,0.397752808,0.747940073,0.170786516,3.491427326577975,0.290657439,-1.3192011239007115,71.68302015207651,5.656594045385159,0.3427212218106803,108.56716678295555,"sa3007743"
2024,"Mickey Gasper","BOS","AA",28,143,0.153846153,0.132867132,1.157894736,0.267241379,0.405594405,0.439655172,0.845249577,0.172413793,4.969472153914458,0.29787234,0.14777470752596855,25.050697039954294,7.971302759043803,0.39557666461784524,146.67204602187368,"sa3007747"
